Date,O/N,1W,2W,1M,3M,6M,9M,1Y
2014/3/10,1.9190,2.3580,2.6250,4.5740,5.5020,5.0000,5.0000,5.0000
2014/3/11,1.8730,2.2580,2.2950,4.2930,5.5002,5.0000,5.0000,5.0000
2014/3/12,1.9000,2.2110,2.2080,3.8720,5.5000,5.0000,5.0000,5.0000
2014/3/13,1.9600,2.5000,2.2770,3.8300,5.5000,5.0000,5.0000,5.0000
2014/3/14,1.8765,2.5270,2.6080,3.8680,5.5000,5.0000,5.0000,5.0000
2014/3/17,1.8690,2.6710,2.7000,3.9380,5.5000,5.0000,5.0000,5.0000
2014/3/18,2.0500,2.8800,2.8800,4.0220,5.5000,5.0000,5.0000,5.0000
2014/3/19,2.8025,3.4220,3.8000,4.4120,5.5000,5.0000,5.0000,5.0000
2014/3/20,3.0110,3.4740,3.6410,4.6190,5.5000,5.0000,5.0000,5.0000
2014/3/21,2.5000,3.6000,3.7800,4.8950,5.5000,5.0000,5.0000,5.0000
2014/3/24,2.5000,3.5780,3.8230,5.1480,5.5000,5.0000,5.0000,5.0000
2014/3/25,2.5000,3.6295,4.0640,5.1250,5.5000,5.0000,5.0000,5.0000
2014/3/26,2.5200,3.8680,4.5300,4.8350,5.5000,5.0000,5.0000,5.0000
2014/3/27,2.6580,4.8120,5.1610,4.9380,5.5000,5.0000,5.0000,5.0000
2014/3/28,2.7500,4.1680,5.4600,4.7690,5.5000,5.0000,5.0000,5.0000
2014/3/31,2.8000,4.1840,5.4670,4.6170,5.5000,5.0000,5.0000,5.0000
2014/4/1,2.8660,4.2050,4.5030,4.6000,5.5000,5.0000,5.0000,5.0000
2014/4/2,2.9500,4.2250,4.5040,4.6000,5.5000,5.0000,5.0000,5.0000
2014/4/3,2.9500,4.1030,4.4570,4.6000,5.5000,5.0000,5.0000,5.0000
2014/4/4,2.7630,2.9970,4.2780,4.5970,5.5000,5.0000,5.0000,5.0000
2014/4/8,2.7130,3.5910,4.2100,4.4370,5.5000,5.0000,5.0000,5.0000
2014/4/9,2.7400,3.6700,4.1820,4.4010,5.5000,5.0000,5.0000,5.0000
2014/4/10,2.7400,3.7080,3.7150,4.3750,5.5000,5.0000,5.0000,5.0000
2014/4/11,2.7500,3.7010,3.7030,4.2090,5.5000,5.0000,5.0000,5.0000
2014/4/14,2.6390,3.5700,3.7000,4.1650,5.5000,5.0000,5.0000,5.0000
2014/4/15,2.4490,3.4440,3.3880,4.1020,5.5000,5.0000,5.0000,5.0000
2014/4/16,2.2980,2.7260,3.0030,4.0850,5.5000,5.0000,5.0000,5.0000
2014/4/17,2.1810,2.7210,2.7640,4.0600,5.5000,5.0000,5.0000,5.0000
2014/4/18,2.0000,2.7610,2.7820,3.9300,5.5000,5.0000,5.0000,5.0000
2014/4/21,1.9800,2.7130,2.9940,3.7670,5.5000,5.0000,5.0000,5.0000
2014/4/22,1.9262,3.0290,3.3110,3.8080,5.5000,5.0000,5.0000,5.0000
2014/4/23,1.9630,3.0800,3.7150,3.9511,5.5000,5.0000,5.0000,5.0000
2014/4/24,2.3030,3.5210,4.1470,4.3200,5.5000,5.0000,5.0000,5.0000
2014/4/25,2.3100,3.5030,4.3290,4.2860,5.4900,5.0000,5.0000,5.0000
2014/4/28,2.4060,4.0250,4.5430,4.6000,5.4982,5.0000,5.0000,5.0000
2014/4/29,2.6040,4.0738,4.8850,4.5930,5.5000,5.0000,5.0000,5.0000
2014/4/30,2.5000,4.1340,4.1760,4.6040,5.4950,5.0000,5.0000,5.0000
2014/5/4,2.4000,3.6830,3.7080,4.5000,5.4820,5.0000,5.0000,5.0000
2014/5/5,2.3700,3.1400,3.1580,4.0580,5.4655,5.0000,5.0000,5.0000
2014/5/6,2.3700,3.0920,3.1580,3.9410,5.4474,5.0000,5.0000,5.0000
2014/5/7,2.3700,3.1125,3.0920,3.8820,5.4167,5.0000,5.0000,5.0000
2014/5/8,2.2300,3.2040,3.1060,3.7900,5.3992,5.0000,5.0000,5.0000
2014/5/9,2.2205,3.1940,3.1210,3.7730,5.3909,5.0000,5.0000,5.0000
2014/5/12,2.2135,3.1800,3.1980,3.6600,5.3764,5.0000,5.0000,5.0000
2014/5/13,2.3500,3.1810,3.2498,3.6170,5.3414,5.0000,5.0000,5.0000
2014/5/14,2.3666,3.2360,3.2330,3.5675,5.3198,5.0000,5.0000,5.0000
2014/5/15,2.3500,3.1355,3.2020,3.6510,5.2665,5.0000,5.0000,5.0000
2014/5/16,2.3700,3.1290,3.1270,3.6900,5.2418,5.0000,5.0000,5.0100
2014/5/19,2.3960,3.1000,3.1318,3.7360,5.2142,5.0000,5.0000,5.0110
2014/5/20,2.4270,3.3610,3.5790,4.0950,5.1772,5.0000,5.0000,5.0030
2014/5/21,2.5280,3.3530,3.9250,4.2000,5.1215,5.0000,5.0000,5.0026
2014/5/22,2.5100,3.4190,3.9190,4.2030,5.0935,5.0000,5.0000,5.0014
2014/5/23,2.5300,3.4050,3.9080,4.0685,5.0675,5.0000,5.0000,5.0013
2014/5/26,2.5025,3.1950,3.8220,4.1000,5.0413,5.0000,5.0000,5.0012
2014/5/27,2.5410,3.2470,3.3900,4.0000,5.0197,5.0000,5.0000,5.0002
2014/5/28,2.5100,3.2000,3.3300,3.9400,4.9768,5.0000,5.0000,5.0001
2014/5/29,2.5100,3.2150,3.3490,3.8770,4.9418,4.9990,5.0000,5.0001
2014/5/30,2.5700,3.2300,3.3240,3.8610,4.9250,4.9998,5.0000,5.0000
2014/6/3,2.5210,3.1800,3.3800,3.7160,4.8830,4.9958,4.9980,5.0000
2014/6/4,2.5610,3.1520,3.3340,3.9310,4.8550,4.9868,4.9967,5.0000
2014/6/5,2.5760,3.0700,3.4480,3.8780,4.8393,4.9733,4.9967,5.0000
2014/6/6,2.5808,3.1500,3.4420,3.9840,4.8259,4.9609,4.9959,5.0000
2014/6/9,2.5800,3.1300,3.1580,4.1610,4.8181,4.9603,4.9938,5.0000
2014/6/10,2.5700,3.1300,3.1320,4.1590,4.8095,4.9615,4.9946,5.0000
2014/6/11,2.5920,3.1500,3.2230,4.3810,4.7941,4.9606,4.9926,5.0000
2014/6/12,2.5970,3.1540,3.2500,4.7190,4.7862,4.9601,4.9925,5.0000
2014/6/13,2.6000,3.0400,3.2590,4.8140,4.7794,4.9600,4.9935,5.0000
2014/6/16,2.6000,3.0060,3.2370,5.0580,4.7777,4.9510,4.9889,5.0000
2014/6/17,2.6000,3.0310,3.5680,4.9410,4.7825,4.9347,4.9867,5.0000
2014/6/18,2.6390,3.0740,4.5110,4.9720,4.7767,4.9277,4.9842,5.0000
2014/6/19,2.6980,3.0930,4.0300,5.2330,4.7692,4.9216,4.9805,5.0000
2014/6/20,2.7590,3.4020,4.5780,5.4350,4.7751,4.9139,4.9796,5.0000
2014/6/23,2.7550,3.4480,4.6030,5.5260,4.7761,4.9136,4.9777,5.0000
2014/6/24,2.9710,3.4830,4.6970,5.6380,4.7679,4.9081,4.9747,5.0000
2014/6/25,2.9950,3.4640,5.0600,5.4920,4.7582,4.9059,4.9722,5.0000
2014/6/26,2.9740,3.5520,5.1470,5.0350,4.7478,4.9033,4.9677,5.0000
2014/6/27,2.8850,3.7810,5.1840,5.0120,4.7482,4.9010,4.9664,5.0000
2014/6/30,2.9130,3.8670,5.3940,5.0040,4.7499,4.9007,4.9658,5.0000
2014/7/1,3.0170,4.4210,4.7110,5.0010,4.7499,4.9004,4.9654,5.0000
2014/7/2,3.0200,3.9270,4.0890,4.8910,4.7500,4.9001,4.9672,5.0000
2014/7/3,2.9600,3.3930,3.5000,4.1320,4.7500,4.9001,4.9654,5.0000
2014/7/4,2.9400,3.4200,3.5000,4.0630,4.7500,4.9000,4.9652,5.0000
2014/7/7,2.9520,3.4210,3.4460,4.0470,4.7495,4.9000,4.9641,5.0000
2014/7/8,3.2530,3.5200,3.7820,4.0460,4.7500,4.9000,4.9607,5.0000
2014/7/9,3.3510,3.7360,4.0230,4.1000,4.7490,4.9000,4.9628,5.0000
2014/7/10,3.3000,3.7110,4.0690,4.1545,4.7438,4.9000,4.9608,5.0000
2014/7/11,3.2850,3.7230,4.1530,4.1630,4.7423,4.9000,4.9616,5.0000
2014/7/14,3.2550,3.7035,4.2990,4.3130,4.7461,4.9001,4.9618,5.0000
2014/7/15,3.2180,3.6460,4.1800,4.4170,4.7485,4.9001,4.9618,5.0000
2014/7/16,3.2472,3.6500,4.3910,4.4920,4.7487,4.9000,4.9608,5.0000
2014/7/17,3.2465,3.6410,4.4000,4.5880,4.7448,4.9000,4.9616,5.0000
2014/7/18,3.2450,3.6510,4.9880,4.7300,4.7467,4.9000,4.9616,5.0000
2014/7/21,3.3180,3.6940,4.9910,5.0300,4.7467,4.9000,4.9607,5.0000
2014/7/22,3.2530,3.8480,5.1590,5.1150,4.7465,4.9000,4.9605,5.0000
2014/7/23,3.2950,4.2020,5.1500,5.2710,4.7525,4.9000,4.9604,5.0000
2014/7/24,3.3130,4.1010,5.2730,5.2780,4.7465,4.9000,4.9604,5.0000
2014/7/25,3.3480,4.0810,4.8210,4.9500,4.7465,4.9000,4.9603,5.0000
2014/7/28,3.3040,4.0130,4.6280,4.3980,4.7465,4.9000,4.9602,5.0000
2014/7/29,3.2503,3.9070,4.6000,4.1410,4.7390,4.9000,4.9601,5.0000
2014/7/30,3.2502,3.9140,4.5250,4.1440,4.7316,4.9000,4.9590,5.0000
2014/7/31,3.2040,3.9800,3.9790,4.2000,4.7215,4.9000,4.9588,5.0000
2014/8/1,3.1960,3.9070,4.0470,4.2100,4.7149,4.9000,4.9558,5.0000
2014/8/4,3.1820,3.8420,4.0860,4.1050,4.7081,4.9000,4.9551,5.0000
2014/8/5,3.1450,3.7380,3.9980,4.0560,4.7049,4.8990,4.9543,5.0000
2014/8/6,3.0510,3.5590,3.9799,4.1040,4.6982,4.8949,4.9505,5.0000
2014/8/7,3.0400,3.5110,3.9770,4.1610,4.6941,4.8901,4.9491,5.0000
2014/8/8,3.0010,3.4570,3.6930,4.1010,4.6921,4.8912,4.9465,5.0000
2014/8/11,2.9550,3.4200,3.6160,4.1660,4.6916,4.8914,4.9467,5.0000
2014/8/12,2.9160,3.3900,3.5860,4.1540,4.6905,4.8904,4.9457,5.0000
2014/8/13,2.8920,3.3600,3.5790,4.2200,4.6882,4.8871,4.9442,5.0000
2014/8/14,2.8880,3.3530,3.5980,4.2330,4.6834,4.8851,4.9391,5.0000
2014/8/15,2.8890,3.3460,3.5090,4.1740,4.6811,4.8844,4.9387,5.0000
2014/8/18,2.8580,3.2760,3.5100,4.3100,4.6805,4.8810,4.9382,5.0000
2014/8/19,2.8350,3.2370,3.4770,4.3630,4.6791,4.8801,4.9382,5.0000
2014/8/20,2.8330,3.2460,3.4620,4.2860,4.6804,4.8800,4.9390,5.0000
2014/8/21,2.8480,3.3120,3.9800,4.2380,4.6786,4.8800,4.9400,5.0000
2014/8/22,2.8430,3.3690,3.9420,4.2039,4.6764,4.8800,4.9398,5.0000
2014/8/25,2.8410,3.3630,3.8860,4.1990,4.6758,4.8800,4.9394,5.0000
2014/8/26,2.8230,3.3180,3.8760,4.2000,4.6695,4.8730,4.9363,5.0000
2014/8/27,2.8610,3.3490,3.9828,4.1780,4.6680,4.8729,4.9365,5.0000
2014/8/28,2.8760,3.5380,4.0500,4.1330,4.6689,4.8727,4.9373,5.0000
2014/8/29,2.9080,3.6720,4.1990,4.1140,4.6659,4.8726,4.9364,5.0000
2014/9/1,2.9060,3.5840,4.1170,4.0570,4.6665,4.8716,4.9373,5.0000
2014/9/2,2.8470,3.5100,3.9810,4.0960,4.6654,4.8714,4.9364,5.0000
2014/9/3,2.8240,3.3910,3.7650,4.0330,4.6652,4.8608,4.9323,5.0000
2014/9/4,2.8150,3.2750,3.6150,3.9700,4.6632,4.8640,4.9339,5.0000
2014/9/5,2.8070,3.1880,3.4970,3.9650,4.6539,4.8631,4.9328,5.0000
2014/9/9,2.8160,3.1520,3.4070,3.9300,4.6522,4.8638,4.9326,5.0000
2014/9/10,2.8390,3.1610,3.4140,3.8920,4.6495,4.8564,4.9305,5.0000
2014/9/11,2.8590,3.2030,3.4040,3.9060,4.6420,4.8578,4.9318,5.0000
2014/9/12,2.8530,3.2350,3.4420,3.9920,4.6421,4.8548,4.9304,5.0000
2014/9/15,2.8510,3.2440,3.4460,4.0080,4.6393,4.8525,4.9301,5.0000
2014/9/16,2.8530,3.2500,3.4950,4.0140,4.6349,4.8533,4.9301,5.0000
2014/9/17,2.8470,3.2870,3.5190,4.0600,4.6296,4.8533,4.9300,5.0000
2014/9/18,2.8410,3.3000,3.5180,4.1800,4.6206,4.8463,4.9260,4.9990
2014/9/19,2.8400,3.3000,3.5530,4.3100,4.6070,4.8420,4.9228,4.9975
2014/9/22,2.7970,3.1980,3.4380,4.2770,4.5986,4.8324,4.9165,4.9965
2014/9/23,2.7160,3.1110,3.2890,4.0980,4.5870,4.8225,4.9098,4.9925
2014/9/24,2.6910,3.1420,3.2210,4.0000,4.5741,4.8184,4.9055,4.9915
2014/9/25,2.6770,3.2550,3.4240,3.9980,4.5620,4.8074,4.9019,4.9915
2014/9/26,2.6780,3.3010,3.4440,4.0120,4.5565,4.8015,4.9000,4.9905
2014/9/28,2.6580,3.0730,3.2140,4.0570,4.5528,4.8000,4.9000,4.9915
2014/9/29,2.5430,2.9050,3.1320,4.0060,4.5500,4.8000,4.9000,4.9905
2014/9/30,2.5325,2.8740,3.2710,3.9980,4.5445,4.8000,4.9000,4.9905
2014/10/8,2.5400,2.9030,3.2870,3.9905,4.5440,4.8000,4.9000,4.9893
2014/10/9,2.5623,2.9860,3.3250,3.9840,4.5394,4.8000,4.9000,4.9878
2014/10/10,2.5665,2.9900,3.2688,3.9300,4.5350,4.8000,4.9000,4.9850
2014/10/11,2.5440,2.9990,3.2800,3.9090,4.5364,4.8000,4.9000,4.9837
2014/10/13,2.5360,3.0040,3.2790,3.8810,4.5352,4.8000,4.9000,4.9825
2014/10/14,2.5380,3.0050,3.2860,3.8720,4.5346,4.8000,4.9000,4.9811
2014/10/15,2.4980,2.9800,3.2310,3.8648,4.5255,4.7975,4.9000,4.9783
2014/10/16,2.4740,2.9690,3.2100,3.8420,4.5208,4.7946,4.8993,4.9745
2014/10/17,2.4610,2.9500,3.2150,3.8330,4.5148,4.7920,4.8971,4.9707
2014/10/20,2.4280,2.9360,3.2340,3.8090,4.5052,4.7905,4.8957,4.9679
2014/10/21,2.4150,2.9210,3.2650,3.8580,4.4978,4.7851,4.8941,4.9633
2014/10/22,2.4190,2.9320,3.2960,3.8770,4.4910,4.7868,4.8907,4.9602
2014/10/23,2.4230,2.9450,3.3410,3.8789,4.4825,4.7851,4.8886,4.9588
2014/10/24,2.4452,3.0250,3.4510,3.8460,4.4685,4.7835,4.8856,4.9557
2014/10/27,2.4822,3.0522,3.6767,3.8322,4.4660,4.7800,4.8826,4.9517
2014/10/28,2.4910,3.0590,3.7250,3.9020,4.4502,4.7788,4.8807,4.9502
2014/10/29,2.5180,3.1400,3.7200,3.9320,4.4503,4.7750,4.8803,4.9500
2014/10/30,2.5540,3.1915,3.7640,3.9930,4.4495,4.7739,4.8799,4.9501
2014/10/31,2.5590,3.2000,3.7560,3.9910,4.4472,4.7700,4.8775,4.9500
2014/11/3,2.5480,3.1860,3.7390,3.9150,4.4407,4.7678,4.8752,4.9500
2014/11/4,2.5420,3.1980,3.6770,3.8970,4.4358,4.7619,4.8720,4.9500
2014/11/5,2.5420,3.1710,3.6860,3.8830,4.4234,4.7600,4.8700,4.9500
2014/11/6,2.5580,3.1180,3.6730,3.8970,4.4030,4.7555,4.8685,4.9498
2014/11/7,2.5690,3.1010,3.6670,3.8950,4.3813,4.7471,4.8643,4.9483
2014/11/10,2.5390,3.0990,3.6480,3.9170,4.3659,4.7344,4.8558,4.9459
2014/11/11,2.4930,3.0740,3.5310,3.9008,4.3510,4.7240,4.8453,4.9373
2014/11/12,2.4830,3.0693,3.4380,3.8560,4.2880,4.6080,4.7900,4.9080
2014/11/13,2.4730,3.0730,3.4040,3.8680,4.2500,4.5330,4.7502,4.8910
2014/11/14,2.4860,3.0780,3.3940,3.8930,4.2330,4.4890,4.7250,4.8800
2014/11/17,2.5090,3.0790,3.4680,3.8880,4.2090,4.4520,4.6970,4.8712
2014/11/18,2.5030,3.0700,3.4910,3.8770,4.1930,4.4300,4.6768,4.8632
2014/11/19,2.5040,3.0740,3.5180,3.9300,4.1802,4.4180,4.6659,4.8565
2014/11/20,2.5390,3.1170,3.5620,4.0510,4.1771,4.4097,4.6555,4.8526
2014/11/21,2.5860,3.2180,3.6230,4.0640,4.1758,4.4060,4.6527,4.8513
2014/11/24,2.5540,3.2230,3.5350,4.0190,4.1450,4.3803,4.6072,4.8051
2014/11/25,2.5590,3.2760,3.5690,4.1120,4.1562,4.3710,4.5765,4.7560
2014/11/26,2.5730,3.2740,3.5770,4.1010,4.1630,4.3628,4.5523,4.7341
2014/11/27,2.5840,3.2900,3.6030,4.1480,4.1695,4.3522,4.5370,4.7144
2014/11/28,2.6080,3.3220,3.6380,4.1140,4.1695,4.3471,4.5235,4.6994
2014/12/1,2.6460,3.3540,3.6370,4.1780,4.1751,4.3489,4.5133,4.6881
2014/12/2,2.6430,3.3890,3.8110,4.1950,4.1830,4.3489,4.5033,4.6758
2014/12/3,2.6340,3.4130,3.9040,4.1970,4.1930,4.3478,4.4953,4.6666
2014/12/4,2.6320,3.4020,3.9510,4.1989,4.1952,4.3467,4.4920,4.6586
2014/12/5,2.6280,3.3900,3.9580,4.2180,4.2177,4.3460,4.4885,4.6487
2014/12/8,2.6410,3.4200,3.9480,4.2310,4.2290,4.3472,4.4830,4.6418
2014/12/9,2.6400,3.4300,3.9510,4.2950,4.2360,4.3500,4.4796,4.6421
2014/12/10,2.6430,3.4560,3.9560,4.3720,4.2480,4.3541,4.4770,4.6443
2014/12/11,2.6460,3.5060,4.1170,4.4680,4.3160,4.3609,4.4809,4.6448
2014/12/12,2.6510,3.5870,4.2020,4.5730,4.3313,4.3666,4.4836,4.6491
2014/12/15,2.6540,3.6050,4.2190,4.6895,4.4200,4.3758,4.4924,4.6500
2014/12/16,2.6680,3.6360,4.2600,4.9200,4.5652,4.4149,4.5020,4.6552
2014/12/17,2.7660,3.6920,4.4180,5.2770,4.7355,4.4669,4.5155,4.6649
2014/12/18,3.1300,4.0250,4.9390,5.4470,4.8760,4.5060,4.5315,4.6726
2014/12/19,3.6060,5.3670,5.3200,5.6855,5.0010,4.5762,4.5591,4.6823
2014/12/22,3.7020,5.7820,6.0480,5.9840,5.1066,4.6486,4.5755,4.6873
2014/12/23,3.6670,5.6530,6.0270,6.1300,5.1615,4.6885,4.5819,4.6993
2014/12/24,3.6060,5.1850,5.6320,6.0880,5.1660,4.7233,4.5928,4.7045
2014/12/25,3.5490,5.0050,5.5760,6.0290,5.1550,4.7455,4.6040,4.7059
2014/12/26,3.4860,4.8150,5.4290,5.9570,5.1485,4.7538,4.6092,4.7088
2014/12/29,3.4150,4.7140,5.3850,5.6540,5.1385,4.7508,4.6100,4.7109
2014/12/30,3.3800,4.6390,5.3760,5.5300,5.1398,4.7450,4.6151,4.7182
2014/12/31,3.5280,4.6390,5.5790,5.5880,5.1351,4.7442,4.6200,4.7304
2015/1/4,3.6400,4.8830,5.7940,5.6290,5.1380,4.7537,4.6246,4.7385
2015/1/5,3.4210,4.7250,5.6650,5.3640,5.1250,4.7478,4.6276,4.7429
2015/1/6,3.0320,4.2410,4.9650,5.1020,5.0770,4.7482,4.6410,4.7455
2015/1/7,2.8810,3.8730,4.7320,4.9530,5.0190,4.7501,4.6457,4.7476
2015/1/8,2.8300,3.7450,4.6590,4.8030,4.9630,4.7480,4.6487,4.7488
2015/1/9,2.8050,3.7380,4.6980,4.7810,4.9250,4.7470,4.6510,4.7490
2015/1/12,2.7530,3.7620,4.7210,4.7820,4.9061,4.7479,4.6582,4.7500
2015/1/13,2.6670,3.7300,4.6920,4.7870,4.9055,4.7539,4.6609,4.7500
2015/1/14,2.6360,3.8370,4.7890,4.7990,4.8980,4.7509,4.6632,4.7500
2015/1/15,2.6310,3.8430,4.7800,4.7970,4.8940,4.7543,4.6705,4.7521
2015/1/16,2.6330,3.8480,4.7560,4.7930,4.8890,4.7612,4.6795,4.7521
2015/1/19,2.6600,3.8310,4.7260,4.7900,4.8940,4.7655,4.6850,4.7555
2015/1/20,2.7070,3.7820,4.7180,4.8465,4.8970,4.7707,4.7028,4.7635
2015/1/21,2.7880,3.8230,5.0300,4.9430,4.9000,4.7757,4.7085,4.7680
2015/1/22,2.7710,3.8750,5.0490,4.9890,4.9000,4.7730,4.7122,4.7720
2015/1/23,2.7280,4.0280,5.0330,5.0280,4.9010,4.7745,4.7173,4.7738
2015/1/26,2.6880,3.9200,4.9490,4.9840,4.8935,4.7741,4.7277,4.7748
2015/1/27,2.6740,3.8900,4.8490,4.9658,4.8970,4.7771,4.7427,4.7758
2015/1/28,2.6900,3.8980,4.8500,4.9732,4.9005,4.7829,4.7527,4.7788
2015/1/29,2.7650,3.9290,4.8680,4.9885,4.9070,4.7878,4.7577,4.7790
2015/1/30,2.8130,4.0260,4.8960,5.0100,4.9140,4.7920,4.7640,4.7830
2015/2/2,2.8890,4.2570,4.9090,5.0480,4.9164,4.7960,4.7652,4.7848
2015/2/3,2.9544,4.3933,4.9189,5.0667,4.9167,4.7989,4.7678,4.7856
2015/2/4,2.9730,4.4270,4.9320,5.0780,4.9280,4.7990,4.7698,4.7886
2015/2/5,2.8660,4.4120,4.8600,5.0502,4.9160,4.7880,4.7570,4.7830
2015/2/6,2.8560,4.3590,4.8310,5.0430,4.9080,4.7841,4.7550,4.7793
2015/2/9,2.8120,4.3350,4.8070,5.0250,4.9040,4.7796,4.7538,4.7790
2015/2/10,2.8520,4.3210,4.7610,5.0310,4.8990,4.7791,4.7494,4.7790
2015/2/11,2.9320,4.4200,4.7910,5.0440,4.9000,4.7765,4.7482,4.7800
2015/2/12,3.0580,4.6020,4.7840,5.0550,4.9010,4.7780,4.7491,4.7834
2015/2/13,3.0910,4.6630,4.7750,5.0640,4.9000,4.7803,4.7512,4.7855
2015/2/15,3.1750,4.7200,4.7860,5.0670,4.9000,4.7803,4.7513,4.7876
2015/2/16,3.1820,4.7000,4.7810,5.0770,4.9000,4.7821,4.7512,4.7888
2015/2/17,3.4000,4.7490,4.8590,5.0760,4.9000,4.7853,4.7512,4.7868
2015/2/25,3.3280,4.7680,4.8140,5.0800,4.9000,4.7856,4.7512,4.7886
2015/2/26,3.2980,4.7170,4.8160,5.0828,4.9000,4.7846,4.7512,4.7878
2015/2/27,3.3180,4.7150,4.8730,5.0832,4.9000,4.7846,4.7512,4.7888
2015/2/28,3.4410,4.7720,4.8960,5.0833,4.9000,4.7825,4.7512,4.7879
2015/3/2,3.4530,4.7480,4.8620,5.0690,4.8980,4.7795,4.7502,4.7829
2015/3/3,3.4500,4.7470,4.8780,5.0670,4.8979,4.7801,4.7491,4.7805
2015/3/4,3.4460,4.7170,4.8680,5.0660,4.8959,4.7791,4.7510,4.7812
2015/3/5,3.4330,4.7290,4.8610,5.0640,4.8960,4.7800,4.7531,4.7802
2015/3/6,3.4160,4.7390,4.8685,5.0600,4.8978,4.7791,4.7535,4.7821
2015/3/9,3.3810,4.7730,4.8710,5.0580,4.8979,4.7781,4.7515,4.7803
2015/3/10,3.3500,4.7630,4.8360,5.0550,4.8988,4.7789,4.7483,4.7801
2015/3/11,3.3470,4.7730,4.8140,5.0518,4.9000,4.7799,4.7490,4.7801
2015/3/12,3.4644,4.7511,4.7989,5.0511,4.9000,4.7800,4.7500,4.7801
2015/3/13,3.4360,4.7380,4.7730,5.0520,4.9000,4.7801,4.7500,4.7800
2015/3/16,3.4030,4.7080,4.7530,5.0450,4.9050,4.7811,4.7520,4.7801
2015/3/17,3.3760,4.6200,4.6920,5.0400,4.9050,4.7812,4.7525,4.7801
2015/3/18,3.3690,4.6020,4.6660,5.0350,4.9060,4.7802,4.7500,4.7801
2015/3/19,3.3320,4.4960,4.6070,5.0340,4.9040,4.7812,4.7505,4.7801
2015/3/20,3.2940,4.3310,4.4950,5.0310,4.9020,4.7802,4.7505,4.7800
2015/3/23,3.2170,4.1430,4.3620,5.0290,4.8990,4.7800,4.7500,4.7800
2015/3/24,3.2180,4.0330,4.3290,5.0200,4.8980,4.7790,4.7490,4.7800
2015/3/25,3.2100,3.9550,4.2940,5.0180,4.8975,4.7796,4.7507,4.7801
2015/3/26,3.2160,3.8970,4.2680,5.0160,4.8975,4.7795,4.7495,4.7800
2015/3/27,3.2060,3.8930,4.2840,5.0160,4.8975,4.7796,4.7495,4.7800
2015/3/30,3.2030,3.9190,4.3320,5.0130,4.8975,4.7795,4.7495,4.7800
2015/3/31,3.1830,3.8860,4.3140,5.0090,4.8975,4.7795,4.7495,4.7800
2015/4/1,3.0870,3.7540,4.2490,4.9980,4.8975,4.7795,4.7495,4.7800
2015/4/2,2.9950,3.6350,4.1060,4.9910,4.8975,4.7785,4.7495,4.7800
2015/4/3,2.8870,3.5060,3.9700,4.9230,4.8880,4.7794,4.7495,4.7800
2015/4/7,2.7660,3.3190,3.8330,4.8450,4.8585,4.7784,4.7485,4.7800
2015/4/8,2.6830,3.1630,3.7330,4.7616,4.8305,4.7773,4.7483,4.7800
2015/4/9,2.5990,3.0730,3.6360,4.6475,4.8008,4.7762,4.7472,4.7798
2015/4/10,2.4890,2.9700,3.5340,4.5582,4.7821,4.7755,4.7468,4.7785
2015/4/13,2.4050,2.9490,3.4870,4.4983,4.7667,4.7733,4.7467,4.7774
2015/4/14,2.3720,2.9200,3.4360,4.4420,4.7535,4.7700,4.7467,4.7773
2015/4/15,2.3070,2.8800,3.4030,4.3840,4.7365,4.7690,4.7474,4.7773
2015/4/16,2.2980,2.8840,3.3920,4.3460,4.7200,4.7585,4.7467,4.7753
2015/4/17,2.2680,2.8730,3.3840,4.3140,4.7030,4.7485,4.7456,4.7758
2015/4/20,2.0870,2.7320,3.2910,4.1460,4.6133,4.6978,4.7094,4.7553
2015/4/21,2.0020,2.6200,3.1720,4.0150,4.4845,4.6461,4.6667,4.7265
2015/4/22,1.9490,2.5670,3.1440,3.9080,4.4161,4.5960,4.6298,4.6935
2015/4/23,1.9080,2.5270,3.1260,3.8420,4.3431,4.5390,4.6040,4.6688
2015/4/24,1.8510,2.4880,3.0990,3.7680,4.2641,4.5085,4.5895,4.6430
2015/4/27,1.8060,2.4510,3.0990,3.6705,4.1610,4.4676,4.5595,4.6278
2015/4/28,1.7590,2.4380,3.0840,3.5982,4.0800,4.4035,4.5300,4.6075
2015/4/29,1.7390,2.4390,3.0780,3.5295,4.0350,4.3553,4.5102,4.5965
2015/4/30,1.6900,2.4300,3.0690,3.4650,3.9700,4.3240,4.4905,4.5816
2015/5/4,1.6190,2.3900,3.0050,3.3800,3.9230,4.2940,4.4770,4.5628
2015/5/5,1.5640,2.3680,2.9470,3.3020,3.8815,4.2565,4.4567,4.5455
2015/5/6,1.5230,2.3690,2.9400,3.2670,3.8460,4.2300,4.4378,4.5330
2015/5/7,1.4890,2.3550,2.9100,3.2410,3.8230,4.2120,4.4198,4.5150
2015/5/8,1.4430,2.3340,2.8340,3.2110,3.7985,4.1831,4.3960,4.5000
2015/5/11,1.3450,2.2450,2.6390,3.1200,3.7350,4.1250,4.3350,4.4530
2015/5/12,1.2900,2.1970,2.6350,3.0830,3.6810,4.0900,4.2920,4.4150
2015/5/13,1.2470,2.1490,2.5960,3.0420,3.6340,4.0460,4.2553,4.3845
2015/5/14,1.1820,2.0560,2.5360,2.9570,3.4820,3.9620,4.1805,4.3115
2015/5/15,1.0780,1.9620,2.4000,2.8020,3.3230,3.8750,4.0970,4.2410
